序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week
4,日本,鳴鳥不飛：烏雲密布,2020/02/27,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,12,"9,097",-15.80%,"2,227,076","19,901","4,813,448",20200302
5,日本,哥布林殺手：GOBLIN'S CROWN,2020/02/27,木棉花國際股份有限公司,Hakuhodo DY music & pictures Inc.,31,"5,492",-64.31%,"1,301,543","20,881","4,952,498",20200302
6,泰國,娘娘腔日記,2020/02/27,車庫娛樂股份有限公司,GDH 559 COMPANY LIMITED,35,"2,464",-45.22%,"562,476","6,962","1,608,921",20200302
7,香港,叔．叔,2020/02/27,采昌國際多媒體股份有限公司,先響電影有限公司New Voice Film Productions Ltd,11,"1,027",-16.09%,"231,748","2,251","507,896",20200302
8,瑞典,千日千夜,2020/02/27,東昊影業有限公司,Roy Andersson Filmproduktion AB,14,906,-0.55%,"198,233","1,817","394,946",20200302
9,南韓,寄生上流：黑白版,2020/02/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,20,783,-27.43%,"181,065","1,862","433,499",20200302
10,瑞典,鴿子在樹枝上沉思,2020/02/27,東昊影業有限公司,SOCIETE PARISIENNE DE,1,168,64.71%,"35,820",270,"57,520",20200302
11,法國,汪星人的奇幻漂流,2020/02/27,天馬行空數位有限公司,CHARADES,11,110,-5.17%,"24,765",336,"70,752",20200302
12,美國,音速小子,2020/02/21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,98,"11,817",-72.45%,"2,767,018","96,847","22,718,394",20200302
13,美國,李察朱威爾事件,2020/02/21,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,78,"3,557",-69.44%,"827,463","26,119","5,945,573",20200302
14,南韓,陰櫥,2020/02/21,車庫娛樂股份有限公司,"CJ ENM CO., LTD.",48,"2,509",-80.39%,"586,914","29,635","6,961,967",20200302
15,美國,電影音效傳奇：好萊塢之聲,2020/02/21,造次文化有限公司,Dogwoof Ltd,9,"1,076",-41.46%,"248,873","3,619","841,641",20200302
16,西班牙,絕命大平台,2020/02/21,原創娛樂股份有限公司,Latido Consorcio De Exportacion Del Cine Espanol SL,17,710,-74.05%,"160,646","6,925","1,527,874",20200302
17,法國,悲慘世界,2020/02/21,海鵬影業有限公司,WILD BUNCH,11,555,-53.16%,"120,020","3,004","642,653",20200302
18,中華民國,失路人,2020/02/21,中影股份有限公司,中影股份有限公司,3,318,-38.37%,"67,430","1,326","285,993",20200302
19,羅馬尼亞,吹哨奇案,2020/02/21,光年映畫有限公司,MK2 FILMS,9,256,-58.10%,"56,290","1,471","315,370",20200302
20,比利時,少年阿罕默德,2020/02/21,捷傑有限公司,Wild Bunch,5,99,-76.54%,"19,780",916,"190,140",20200302
21,法國,閃閃小超人電影版,2020/02/21,采昌國際多媒體股份有限公司,STUDIOCANAL,10,72,-84.21%,"16,090","1,140","253,822",20200302
22,日本,咒怨 電影版,2020/02/21,暗光鳥有限公司,KADOKAWA CORPORATION,5,30,-81.25%,"6,300",418,"91,770",20200302
23,南韓,"超""人""氣動物園",2020/02/14,車庫娛樂股份有限公司,"FINECUT CO., LTD.",51,"5,572",-75.42%,"1,321,265","137,112","31,976,641",20200302
24,美國,逃出夢幻島,2020/02/14,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,77,"2,250",-84.29%,"523,407","97,320","21,749,516",20200302
25,美國,雨天 . 紐約,2020/02/14,香港商甲上娛樂有限公司台灣分公司,Krisolta Film & TV (UK) LIMITED,11,572,-62.86%,"125,925","10,737","2,483,528",20200302
26,日本,殺不了的他和死不了的她,2020/02/14,威視股份有限公司,KADOKAWA CORPORATION,5,150,-77.51%,"35,460","6,696","1,597,696",20200302
27,日本,愛情人形,2020/02/14,天馬行空數位有限公司,NIKKATSU CORPORATION,4,109,-71.47%,"24,960","3,335","756,366",20200302
28,泰國,就愛斷捨離,2020/02/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,6,110,-81.79%,"24,870","5,597","1,288,651",20200302
29,英國,羅密歐與茱麗葉,2020/02/14,威秀影城股份有限公司,More2Screen Limited,4,17,0.00%,"11,360",50,"34,280",20200302
30,菲律賓,你好‧愛‧再見,2020/02/14,威秀影城股份有限公司,"ABS-CBN Film Productions, Inc.",8,31,0.00%,"7,363",220,"51,863",20200302
31,日本,全境失控,2020/02/14,采昌國際多媒體股份有限公司,日本テレビ放送網株式会社,1,27,-86.70%,"6,295","4,409","964,872",20200302
32,法國,謎夜拼圖,2020/02/14,本萃電影有限公司,The Match Factory GmbH,2,22,-45.00%,"5,100",483,"111,110",20200302
33,哥倫比亞,失控少年兵團,2020/02/14,聯影企業股份有限公司,LE PACTE,1,3,-97.25%,825,883,"188,770",20200302
34,越南,古曼童,2020/02/07,車庫娛樂股份有限公司,"SKYLINE MEDIA CO., LTD",16,217,-86.18%,"50,545","45,683","10,579,944",20200302
35,日本,蜜蜂與遠雷,2020/02/07,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Toho Co., Ltd",7,212,-53.41%,"44,620","6,367","1,437,233",20200302
36,日本,電影版 輝夜姬想讓人告白～天才們的戀愛頭腦戰～,2020/02/07,車庫娛樂股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",2,98,-68.49%,"27,177","6,327","1,539,351",20200302
37,美國,猛禽小隊: 小丑女大解放,2020/02/06,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,92,"7,246",-72.95%,"1,703,830","467,016","111,702,321",20200302
38,美國,1917,2020/01/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,68,"5,649",-64.92%,"1,459,767","292,829","71,954,163",20200302
39,南韓,紅鞋公主與七矮人,2020/01/30,可樂藝術文創股份有限公司,"FINECUT CO., LTD",12,157,-73.16%,"37,190","22,571","5,214,217",20200302
40,美國,黑水風暴,2020/01/30,車庫娛樂股份有限公司,"STORYTELLER DISTRIBUTION CO., LLC",1,8,-89.19%,"1,815","11,519","2,658,051",20200302
41,中華民國,你的情歌,2020/01/23,香港商甲上娛樂有限公司台灣分公司,奇想事企業有限公司##能率影業股份有限公司##香港商甲上娛樂有限公司台灣分公司 ##采昌國際多媒體股份有限公司  ##英屬維京群島商敦宜股份有限公司台灣分公司,15,472,-75.81%,"110,985","82,464","19,342,213",20200302
42,美國,紳士追殺令,2020/01/23,車庫娛樂股份有限公司,"MIRAMAX DISTRIBUTION SERVICES, LLC",4,128,-73.33%,"36,330","92,942","22,364,700",20200302
43,美國,杜立德,2020/01/23,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,8,83,-91.99%,"20,153","315,728","75,765,972",20200302
44,美國,她們,2020/01/22,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,22,"1,291",-59.67%,"311,187","90,404","21,523,118",20200302
45,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,97,-62.40%,"23,445","17,594","4,152,333",20200302
46,南韓,青春催落去,2020/01/17,車庫娛樂股份有限公司,CONTENTS PANDA,2,118,227.78%,"12,700","5,184","1,143,880",20200302
47,美國,絕地戰警FOR LIFE,2020/01/16,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,15,357,-78.28%,"89,420","571,585","136,625,720",20200302
48,西班牙,逃出天堂島,2020/01/10,海樂影業股份有限公司,GEM ENTERTAINMENT KFT.,5,377,77.83%,"40,300","6,586","1,402,617",20200302
49,日本,魯邦三世 THE FIRST,2020/01/10,向洋影業有限公司,株式会社トムス・エンタテインメント,2,54,-3.57%,"7,300","13,497","3,014,470",20200302
50,法國,星星知我心,2020/01/10,采昌國際多媒體股份有限公司,PATHE FILMS S.A.S,1,12,-76.00%,"1,680","1,442","294,230",20200302
51,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,85,-79.91%,"18,250","89,434","20,946,988",20200302
52,印度,真愛裁會贏,2020/01/03,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,2,123,668.75%,"11,640","6,111","1,274,991",20200302
53,美國,別告訴她,2020/01/03,車庫娛樂股份有限公司,"A24 INTERNATIONAL, LLC",3,52,-45.83%,"6,790","10,588","2,325,448",20200302
54,美國,霹靂嬌娃,2019/12/27,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,9,939,-48.72%,"81,965","128,676","28,868,224",20200302
55,法國,潛艦追緝,2019/12/27,鴻聯國際開發股份有限公司,PATHE FILMS S.A.S,3,170,-36.57%,"17,640","10,381","2,199,757",20200302
56,俄羅斯,舞力決戰,2019/12/27,原創娛樂股份有限公司,Disenire Ltd.,1,10,-66.67%,"1,500","1,390","314,292",20200302
57,美國,CATS 貓,2019/12/24,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,3,241,0.00%,"14,500","50,643","11,765,311",20200302
58,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,2,116,-27.04%,"25,720","15,033","3,320,868",20200302
59,美國,怨靈古堡,2019/12/20,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,1,34,-63.83%,"1,870","3,079","624,018",20200302
60,美國,STAR WARS : 天行者的崛起,2019/12/18,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,"1,167",76.55%,"101,385","326,193","82,305,874",20200302
61,美國,黑色聖誕節,2019/12/13,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,4,267,111.90%,"18,285","18,516","4,130,637",20200302
62,加拿大,8級警戒,2019/12/13,車庫娛樂股份有限公司,"XYZ FILMS, LLC",1,207,18.97%,"11,385","5,315","1,114,198",20200302
63,美國,大說謊家,2019/12/13,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,3,34,-83.57%,"4,880","36,750","8,124,535",20200302
64,南韓,黑計畫,2019/12/13,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Contents Panda,1,37,-74.83%,"2,900","5,457","1,099,645",20200302
65,南韓,復仇母親,2019/12/13,台北双喜電影發行股份有限公司,Warner Bros. Korea INC.,1,14,-63.16%,"2,100","3,787","806,330",20200302
66,英國,給我一個參選的理由,2019/12/11,威秀影城股份有限公司,The Royal National Theatre,2,23,0.00%,"15,600",395,"254,620",20200302
67,英國,茱蒂,2019/12/10,采昌國際多媒體股份有限公司,"PATHE FUND LIMITED, acting through its division PATHE INTERNATIONAL",1,0,-100.00%,0,"12,189","2,704,628",20200302
68,美國,去年聖誕節,2019/12/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,7,555,46.44%,"38,785","95,219","22,314,195",20200302
69,美國,野蠻遊戲：全面晉級,2019/12/04,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,167,-41.61%,"21,270","806,607","190,074,405",20200302
70,英國,茱莉小姐,2019/12/04,威秀影城股份有限公司,The Royal National Theatre,3,31,0.00%,"19,760",362,"234,100",20200302
71,中華民國,狂飆一夢,2019/11/29,廖建華影像工作室,廖建華影像工作室##一顆星工作室有限公司,8,493,0.00%,"100,636",668,"133,886",20200302
72,法國,寂寞診療室,2019/11/29,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,MK2 FILMS,1,94,51.61%,"7,340","1,081","208,855",20200302
73,丹麥,懸案密碼前傳-瓶中信,2019/11/29,峻龍國際有限公司,"MultiVisionnaire , Inc",1,7,-63.16%,910,"5,548","1,186,169",20200302
74,美國,賽道狂人,2019/11/26,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",10,"1,463",47.63%,"123,710","316,711","77,571,328",20200302
75,南韓,82年生的金智英,2019/11/22,車庫娛樂股份有限公司,"LOTTE CULTUREWORKS CO., LTD.",5,272,-72.53%,"22,100","142,468","32,817,642",20200302
76,日本,HELLO WORLD,2019/11/15,車庫娛樂股份有限公司,"TOHO CO., LTD.",1,30,7.14%,"4,360","35,017","8,244,251",20200302
77,美國,絕鯊47：猛鯊出籠,2019/11/01,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,1,34,-90.61%,"2,720","28,916","6,034,865",20200302
78,中華民國,陪你很久很久,2019/10/25,威視股份有限公司,嘉揚電影有限公司##海寧鐵幕真文化傳媒有限公司##滿滿額娛樂股份有限公司##中環國際娛樂事業股份有限公司##貴金影業傳媒股份有限公司##思美傳媒股份有限公司##海寧夢生影視文化傳媒有限公司##北京喔沃娛樂文化傳媒有限公司##薩摩亞商羚邦亞洲有限公司台灣分公司Medialink (Asia) Limited Taiwan Branch,2,59,-49.14%,"6,760","57,362","12,982,021",20200302
79,美國,小丑,2019/10/03,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,0,-100.00%,0,"1,391,674","331,956,240",20200302
80,日本,貓咪知道但是貓咪不說,2019/09/13,可樂藝術文創股份有限公司,"THE KLOCKWORX CO., LTD",1,20,0.00%,"3,200","1,211","259,550",20200302
81,日本,天氣之子,2019/09/12,車庫娛樂股份有限公司,"TOHO CO., LTD.",1,700,0.00%,"154,000","693,495","165,603,030",20200302
82,日本,普羅米亞,2019/08/16,中影股份有限公司,東寶株式會社,5,"1,042","1,125.88%","474,420","77,853","21,799,870",20200302
83,南韓,寄生上流,2019/06/28,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,13,668,-73.61%,"161,981","648,064","151,145,996",20200302
84,加拿大,金錢性騙局,2019/06/21,佳映娛樂國際股份有限公司,Seville International,1,3,0.00%,430,"1,991","294,678",20200302
85,加拿大,哈柏太空之旅 3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,1,100.00%,150,598,"85,715",20200302
86,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,0,0.00%,0,"1,196","148,899",20200302
87,日本,夏日大作戰,2018/08/10,傳影互動股份有限公司,STUDIO CHIZU LLP,5,102,-77.53%,"46,360","8,091","3,524,351",20200302
88,法國,醫生敲愛錢,2018/06/22,聯影企業股份有限公司,TF1 DROITS AUDIOVISUELS,1,6,0.00%,830,"1,214","243,520",20200302
89,日本,亂,2017/09/29,傳影互動股份有限公司,(英國)STUDIOCANAL LTD.,1,7,600.00%,"1,950",956,"216,965",20200302
90,英國,李爾王,2016/04/23,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,3,16,-51.52%,"11,520","1,472","1,022,220",20200302
91,日本,羅生門,2015/02/05,傳影互動股份有限公司,KADOKAWA CORPORATION,1,0,-100.00%,0,12,"2,335",20200302
92,日本,咒怨2 電影版,2003/11/28,暗光鳥有限公司,KADOKAWA CORPORATION,7,92,-34.75%,"20,250",233,"52,814",20200302
93,美國,怨咒,2003/08/22,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,79,"6,782",-39.21%,"1,530,535","17,938","4,032,497",20200302
1,英國,天鵝湖,2020/03/07,威秀影城股份有限公司,More2Screen Limited,3,33,725.00%,"23,040",37,"25,760",20200309
2,南韓,大畫特務,2020/03/06,香港商甲上娛樂有限公司台灣分公司,"LOTTE CULTUREWORKS CO., LTD.",90,"19,585",-12.12%,"4,494,008","41,872","9,612,421",20200309
3,南韓,明明會說話,2020/03/06,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,LittleBig Pictures,77,"7,705",-22.66%,"1,703,767","17,667","3,911,967",20200309
4,美國,戰慄糖果屋,2020/03/06,車庫娛樂股份有限公司,METRO-GOLDWYN-MAYER STUDIOS INC.,43,"2,961",-32.70%,"682,962","7,361","1,707,342",20200309
5,美國,艾瑪﹒,2020/03/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,18,"1,856",12.21%,"438,772","3,510","829,790",20200309
6,法國,導演先生的完美假期,2020/03/06,繁盛映畫有限公司,Wild Bunch,11,"1,198",36.45%,"255,906","2,076","441,447",20200309
7,英國,親愛的莎瑪,2020/03/06,海鵬影業有限公司,Autlook Filmsales GmbH,11,882,33.43%,"187,281","1,656","349,877",20200309
8,北馬其頓,大地蜜語,2020/03/06,車庫娛樂股份有限公司,DECKERT DISTRIBUTION GMBH,9,594,39.76%,"124,054","1,019","213,251",20200309
9,日本,罪樂園,2020/03/06,海樂影業股份有限公司,KADOKAWA CORPORATION,20,396,-23.40%,"80,860",913,"192,791",20200309
10,日本,失戀殺人：三角禁戀,2020/03/06,英屬維京群島商映畫聯合有限公司台灣分公司,"KING RECORD CO., LTD.",5,40,-23.08%,"8,330",92,"19,598",20200309
11,中華民國,女鬼橋,2020/02/27,星泰國際娛樂股份有限公司,樂到家國際娛樂股份有限公司##天馬傳播事業有限公司##得藝文創國際股份有限公司##大慕影藝國際事業股份有限公司##氧氣電影有限公司##華映娛樂股份有限公司##海樂影業股份有限公司,86,"44,820",-42.42%,"10,297,620","222,472","51,362,564",20200309
12,美國,隱形人,2020/02/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,97,"42,287",-44.55%,"10,051,412","192,971","45,938,981",20200309
13,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",89,"8,575",-60.96%,"1,935,086","67,300","15,089,724",20200309
14,日本,鳴鳥不飛：烏雲密布,2020/02/27,采昌國際多媒體股份有限公司,SPO Entertainment Inc.,13,"4,872",-46.44%,"1,206,065","24,773","6,019,513",20200309
15,美國,怨咒,2020/02/27,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,78,"2,223",-67.22%,"504,437","20,161","4,536,934",20200309
16,日本,哥布林殺手：GOBLIN'S CROWN,2020/02/27,木棉花國際股份有限公司,Hakuhodo DY music & pictures Inc.,31,"1,780",-67.59%,"432,252","22,661","5,384,750",20200309
17,泰國,娘娘腔日記,2020/02/27,車庫娛樂股份有限公司,GDH 559 COMPANY LIMITED,32,483,-80.40%,"107,995","7,445","1,716,916",20200309
18,瑞典,千日千夜,2020/02/27,東昊影業有限公司,Roy Andersson Filmproduktion AB,11,468,-48.34%,"101,436","2,285","496,382",20200309
19,香港,叔．叔,2020/02/27,采昌國際多媒體股份有限公司,先響電影有限公司New Voice Film Productions Ltd,10,369,-64.07%,"82,825","2,620","590,721",20200309
20,南韓,寄生上流：黑白版,2020/02/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,21,193,-75.35%,"44,388","2,055","477,887",20200309
